user_id,week_number,employment_status,planned_hours_per_week,has_mentor,study_group_size,prior_experience,primary_device,course_difficulty,actual_hours_studied,exercise_success_rate,forum_posts,forum_views,lessons_completed_pct,dropped_out,week_start_date,is_week_3,is_working_full_time,is_beginner,has_support
3186,3,работает полный день,12,False,5,новичок,desktop,7.6,1.3,0.15,3.0,15,15.0,True,2025-09-15,1,1,1,1
3186,4,работает полный день,12,False,5,новичок,desktop,6.8,3.8,0.65,1.0,4,74.0,True,2025-09-22,0,1,1,1
3186,5,работает полный день,12,False,5,новичок,desktop,6.5,4.0,0.59,2.0,8,49.0,True,2025-09-29,0,1,1,1
3186,6,работает полный день,12,False,5,новичок,desktop,6.2,4.2,0.61,2.0,8,70.0,True,2025-10-06,0,1,1,1
3186,7,работает полный день,12,False,5,новичок,desktop,6.1,4.3,0.7,1.0,7,69.0,True,2025-10-13,0,1,1,1
3186,8,работает полный день,12,False,5,новичок,desktop,6.7,3.8,0.65,6.0,18,,True,2025-10-20,0,1,1,1
3186,9,работает полный день,12,False,5,новичок,desktop,5.0,5.0,0.57,2.0,12,46.0,True,2025-10-27,0,1,1,1
3186,10,работает полный день,12,False,5,новичок,desktop,6.0,4.3,0.55,2.0,10,62.0,True,2025-11-03,0,1,1,1
3186,11,работает полный день,12,False,5,новичок,desktop,5.6,4.6,0.74,,25,81.0,True,2025-11-10,0,1,1,1
3186,12,работает полный день,12,False,5,новичок,desktop,6.8,3.8,0.65,2.0,6,53.0,True,2025-11-17,0,1,1,1
3187,1,работает полный день,12,False,10,новичок,desktop,3.3,6.3,0.87,5.0,30,91.0,False,2025-09-01,0,1,1,1
3187,2,работает полный день,12,False,10,новичок,desktop,2.7,6.7,0.9,9.0,27,85.0,False,2025-09-08,0,1,1,1
3187,3,работает полный день,12,False,10,новичок,desktop,8.5,1.0,0.15,3.0,21,16.0,True,2025-09-15,1,1,1,1
3187,4,работает полный день,12,False,10,новичок,desktop,7.2,3.5,0.59,3.0,15,60.0,True,2025-09-22,0,1,1,1
3187,5,работает полный день,12,False,10,новичок,desktop,5.8,4.5,0.7,2.0,8,77.0,True,2025-09-29,0,1,1,1
3187,6,работает полный день,12,False,10,новичок,desktop,5.2,4.9,,2.0,6,60.0,True,2025-10-06,0,1,1,1
3187,7,работает полный день,12,False,10,новичок,desktop,5.3,4.8,0.67,3.0,18,63.0,True,2025-10-13,0,1,1,1
3187,8,работает полный день,12,False,10,новичок,desktop,5.9,4.4,0.64,2.0,12,69.0,True,2025-10-20,0,1,1,1
3187,9,работает полный день,12,False,10,новичок,desktop,5.9,4.4,0.57,2.0,12,63.0,True,2025-10-27,0,1,1,1
3187,10,работает полный день,12,False,10,новичок,desktop,6.2,4.2,0.63,1.0,3,74.0,True,2025-11-03,0,1,1,1
3187,11,работает полный день,12,False,10,новичок,desktop,5.5,4.7,0.67,0.0,0,59.0,True,2025-11-10,0,1,1,1
3187,12,работает полный день,12,False,10,новичок,desktop,6.2,4.1,0.6,6.0,30,50.0,True,2025-11-17,0,1,1,1
3188,1,работает полный день,12,False,3,новичок,desktop,3.4,6.2,0.91,2.0,6,88.0,False,2025-09-01,0,1,1,0
3188,2,работает полный день,12,False,3,новичок,desktop,2.4,6.9,0.95,0.0,0,,False,2025-09-08,0,1,1,0
3188,3,работает полный день,12,False,3,новичок,desktop,8.3,1.1,0.08445516783997607,0.0,0,12.0,True,2025-09-15,1,1,1,0
3188,4,работает полный день,12,False,3,новичок,desktop,6.4,4.0,0.69,0.0,0,68.0,True,2025-09-22,0,1,1,0
3188,5,работает полный день,12,False,3,новичок,desktop,5.3,4.8,0.74,0.0,0,87.0,True,2025-09-29,0,1,1,0
3188,6,работает полный день,12,False,3,новичок,desktop,5.8,4.5,0.58,0.0,0,57.0,True,2025-10-06,0,1,1,0
3188,7,работает полный день,12,False,3,новичок,desktop,6.0,4.3,0.68,0.0,0,60.0,True,2025-10-13,0,1,1,0
3188,8,работает полный день,12,False,3,новичок,desktop,6.9,3.7,0.6,0.0,0,56.0,True,2025-10-20,0,1,1,0
3188,9,работает полный день,12,False,3,новичок,desktop,6.9,3.7,0.73,0.0,0,86.0,True,2025-10-27,0,1,1,0
3188,10,работает полный день,12,False,3,новичок,desktop,5.0,5.0,0.73,0.0,0,63.0,True,2025-11-03,0,1,1,0
3188,11,работает полный день,12,False,3,новичок,desktop,6.4,4.0,0.67,0.0,0,71.0,True,2025-11-10,0,1,1,0
3188,12,работает полный день,12,False,3,новичок,desktop,5.9,4.4,0.6,0.0,0,63.0,True,2025-11-17,0,1,1,0
3189,1,работает полный день,5,False,5,базовый,desktop,2.7,2.8,0.9,3.0,9,84.0,False,2025-09-01,0,1,0,1
3189,2,работает полный день,5,False,5,базовый,desktop,2.8,2.8,0.76,2.0,12,85.0,False,2025-09-08,0,1,0,1
3189,3,работает полный день,5,False,5,базовый,desktop,7.9,0.5,0.15,7.0,21,16.0,True,2025-09-15,1,1,0,1
3189,4,работает полный день,5,False,5,базовый,desktop,7.0,1.5,0.61,1.0,4,51.0,True,2025-09-22,0,1,0,1
3189,5,работает полный день,5,False,5,базовый,desktop,6.5,1.7,0.62,2.0,10,71.0,True,2025-09-29,0,1,0,1
3189,6,работает полный день,5,False,5,базовый,desktop,6.9,1.5,0.74,1.0,7,82.0,True,2025-10-06,0,1,0,1
3189,7,работает полный день,5,False,5,базовый,desktop,5.6,1.9,0.72,2.0,14,67.0,True,2025-10-13,0,1,0,1
3189,8,работает полный день,5,False,5,базовый,desktop,6.5,1.7,0.66,1.0,5,53.0,True,2025-10-20,0,1,0,1
3189,9,работает полный день,5,False,5,базовый,desktop,6.8,1.6,0.57,2.0,12,53.0,True,2025-10-27,0,1,0,1
3189,10,работает полный день,5,False,5,базовый,desktop,6.2,1.7,0.61,3.0,15,54.0,True,2025-11-03,0,1,0,1
3189,11,работает полный день,5,False,5,базовый,desktop,6.6,1.6,0.64,0.0,0,55.0,True,2025-11-10,0,1,0,1
3189,12,работает полный день,5,False,5,базовый,desktop,5.1,2.1,0.61,0.0,0,59.0,True,2025-11-17,0,1,0,1
3190,1,работает полный день,15,False,1,новичок,mobile,3.1,8.0,0.92,1.0,6,98.0,False,2025-09-01,0,1,1,0
3190,2,работает полный день,15,False,1,новичок,mobile,3.5,7.7,0.84,0.0,0,73.0,False,2025-09-08,0,1,1,0
3190,3,работает полный день,15,False,1,новичок,mobile,7.6,1.6,0.15,0.0,0,12.0,True,2025-09-15,1,1,1,0
3190,4,работает полный день,15,False,1,новичок,mobile,6.7,4.7,0.6,0.0,0,61.0,True,2025-09-22,0,1,1,0
3190,5,работает полный день,15,False,1,новичок,mobile,5.7,5.7,0.68,0.0,0,75.0,True,2025-09-29,0,1,1,0
3190,6,работает полный день,15,False,1,новичок,mobile,5.2,6.1,0.65,0.0,0,63.0,True,2025-10-06,0,1,1,0
3190,7,работает полный день,15,False,1,новичок,mobile,6.4,5.0,0.55,0.0,0,58.0,True,2025-10-13,0,1,1,0
3190,8,работает полный день,15,False,1,новичок,mobile,6.0,,0.67,0.0,0,60.0,True,2025-10-20,0,1,1,0
3190,9,работает полный день,15,False,1,новичок,mobile,5.0,6.3,0.62,0.0,0,60.0,True,2025-10-27,0,1,1,0
3190,10,работает полный день,15,False,1,новичок,mobile,5.2,6.1,0.6,0.0,0,55.0,True,2025-11-03,0,1,1,0
3190,11,работает полный день,15,False,1,новичок,mobile,6.2,5.2,0.6,0.0,0,49.0,True,2025-11-10,0,1,1,0
3190,12,работает полный день,15,False,1,новичок,mobile,6.6,4.9,0.75,0.0,0,86.0,True,2025-11-17,0,1,1,0
3191,1,работает полный день,12,False,3,базовый,desktop,2.6,6.8,0.82,3.0,9,95.0,False,2025-09-01,0,1,0,0
3191,2,работает полный день,12,False,3,базовый,desktop,2.8,24.933871015244332,0.81,0.0,0,72.0,False,2025-09-08,0,1,0,0
3191,3,работает полный день,12,False,3,базовый,desktop,7.9,1.2,0.15,0.0,0,15.0,True,2025-09-15,1,1,0,0
3191,4,работает полный день,12,False,3,базовый,desktop,6.9,3.7,0.56,0.0,0,65.0,True,2025-09-22,0,1,0,0
3191,5,работает полный день,12,False,3,базовый,desktop,5.3,4.8,0.75,0.0,0,80.0,True,2025-09-29,0,1,0,0
3191,6,работает полный день,12,False,3,базовый,desktop,6.3,4.1,0.64,0.0,0,67.0,True,2025-10-06,0,1,0,0
3191,7,работает полный день,12,False,3,базовый,desktop,5.8,4.5,0.63,0.0,0,52.0,True,2025-10-13,0,1,0,0
3191,8,работает полный день,12,False,3,базовый,desktop,5.7,,0.66,0.0,0,59.0,True,2025-10-20,0,1,0,0
3191,9,работает полный день,12,False,3,базовый,desktop,5.2,4.9,0.6,0.0,0,69.0,True,2025-10-27,0,1,0,0
3191,10,работает полный день,12,False,3,базовый,desktop,5.3,4.8,0.67,0.0,0,72.0,True,2025-11-03,0,1,0,0
3191,11,работает полный день,12,False,3,базовый,desktop,5.4,4.8,0.65,0.0,0,76.0,True,2025-11-10,0,1,0,0
3191,12,работает полный день,12,False,3,базовый,desktop,5.7,4.5,0.59,,0,64.0,True,2025-11-17,0,1,0,0
3192,1,не работает,12,False,10,средний,mobile,3.1,11.7,0.94,4.0,12,100.0,False,2025-09-01,0,0,0,1
3192,2,не работает,12,False,10,средний,mobile,2.3,12.8,0.87,5.0,15,100.0,False,2025-09-08,0,0,0,1
3192,3,не работает,12,False,10,средний,mobile,8.5,3.2,0.25,1.0,3,22.0,False,2025-09-15,1,0,0,1
3192,4,не работает,12,False,10,средний,mobile,7.0,6.6,0.65,2.0,14,69.0,False,2025-09-22,0,0,0,1
3192,5,не работает,12,False,10,средний,mobile,6.6,7.1,0.6,3.0,9,,False,2025-09-29,0,0,0,1
3192,6,не работает,12,False,10,средний,mobile,6.1,7.8,0.71,3.0,15,69.0,False,2025-10-06,0,0,0,1
3192,7,не работает,12,False,10,средний,mobile,6.1,7.8,0.62,4.0,24,60.0,True,2025-10-13,0,0,0,1
3192,8,не работает,12,False,10,средний,mobile,5.4,8.7,0.56,3.0,9,64.0,True,2025-10-20,0,0,0,1
3192,9,не работает,12,False,10,средний,mobile,5.1,9.1,0.69,1.0,5,60.0,True,2025-10-27,0,0,0,1
3192,10,не работает,12,False,10,средний,mobile,6.2,7.7,0.56,2.0,6,48.0,True,2025-11-03,0,0,0,1
3192,11,не работает,12,False,10,средний,mobile,6.7,7.0,0.61,2.0,10,72.0,True,2025-11-10,0,0,0,1
3192,12,не работает,12,False,10,средний,mobile,6.3,7.5,0.6,5.0,25,59.0,True,2025-11-17,0,0,0,1
3193,1,не работает,5,False,3,новичок,desktop,2.8,5.1,0.92,0.0,0,94.0,False,2025-09-01,0,0,1,0
3193,2,не работает,5,False,3,новичок,desktop,2.5,5.2,0.87,1.0,3,77.0,False,2025-09-08,0,0,1,0
3193,3,не работает,5,False,3,новичок,desktop,8.3,1.4,0.15,0.0,0,17.0,True,2025-09-15,1,0,1,0
3193,4,не работает,5,False,3,новичок,desktop,6.0,3.3,0.65,0.0,0,58.0,True,2025-09-22,0,0,1,0
3193,5,не работает,5,False,3,новичок,desktop,6.5,3.0,0.6,0.0,0,65.0,True,2025-09-29,0,0,1,0
3193,6,не работает,5,False,3,новичок,desktop,5.8,3.4,0.73,0.0,0,70.0,True,2025-10-06,0,0,1,0
3193,7,не работает,5,False,3,новичок,desktop,6.9,2.8,0.57,0.0,0,57.0,True,2025-10-13,0,0,1,0
3193,8,не работает,5,False,3,новичок,desktop,6.2,3.2,0.65,0.0,0,57.0,True,2025-10-20,0,0,1,0
3193,9,не работает,5,False,3,новичок,desktop,6.8,2.9,0.7,0.0,0,69.0,True,2025-10-27,0,0,1,0
3193,10,не работает,5,False,3,новичок,desktop,6.3,3.1,0.64,0.0,0,70.0,True,2025-11-03,0,0,1,0
3193,11,не работает,5,False,3,новичок,desktop,6.4,3.1,0.6,0.0,0,51.0,True,2025-11-10,0,0,1,0
3193,12,не работает,5,False,3,новичок,desktop,7.0,2.8,0.59,0.0,0,48.0,True,2025-11-17,0,0,1,0
3194,1,работает полный день,12,False,1,новичок,desktop,2.2,7.1,0.8,1.0,4,66.0,False,2025-09-01,0,1,1,0
3194,2,работает полный день,12,False,1,новичок,desktop,2.2,7.0,0.83,1.0,5,73.0,False,2025-09-08,0,1,1,0
3194,3,работает полный день,12,False,1,новичок,desktop,8.7,1.0,0.15,0.0,0,16.0,True,2025-09-15,1,1,1,0
3194,4,работает полный день,12,False,1,новичок,desktop,7.5,3.3,0.57,0.0,0,63.0,True,2025-09-22,0,1,1,0
3194,5,работает полный день,12,False,1,новичок,desktop,5.3,4.8,0.72,0.0,0,,True,2025-09-29,0,1,1,0
3194,6,работает полный день,12,False,1,новичок,desktop,5.2,4.9,0.75,0.0,0,,True,2025-10-06,0,1,1,0
3194,7,работает полный день,12,False,1,новичок,desktop,6.3,4.1,0.64,0.0,0,70.0,True,2025-10-13,0,1,1,0
3194,8,работает полный день,12,False,1,новичок,desktop,7.0,3.6,0.73,0.0,0,72.0,True,2025-10-20,0,1,1,0
3194,9,работает полный день,12,False,1,новичок,desktop,5.2,4.9,0.74,0.0,0,72.0,True,2025-10-27,0,1,1,0
3194,10,работает полный день,12,False,1,новичок,desktop,6.6,3.9,0.73,59.0,177,81.0,True,2025-11-03,0,1,1,0
3194,11,работает полный день,12,False,1,новичок,desktop,5.1,5.0,0.66,0.0,0,59.0,True,2025-11-10,0,1,1,0
3194,12,работает полный день,12,False,1,новичок,desktop,5.1,,0.64,0.0,0,57.0,True,2025-11-17,0,1,1,0
3195,1,работает полный день,12,False,1,средний,desktop,2.1,7.1,0.89,,6,,False,2025-09-01,0,1,0,0
3195,2,работает полный день,12,False,1,средний,desktop,2.6,6.8,0.89,0.0,0,77.0,False,2025-09-08,0,1,0,0
3195,3,работает полный день,12,False,1,средний,desktop,8.6,1.0,0.15,0.0,0,13.0,True,2025-09-15,1,1,0,0
3195,4,работает полный день,12,False,1,средний,desktop,6.2,4.2,0.56,0.0,0,52.0,True,2025-09-22,0,1,0,0
3195,5,работает полный день,12,False,1,средний,desktop,6.9,3.7,0.59,0.0,0,69.0,True,2025-09-29,0,1,0,0
3195,6,работает полный день,12,False,1,средний,desktop,6.1,4.2,0.66,0.0,0,61.0,True,2025-10-06,0,1,0,0
3195,7,работает полный день,12,False,1,средний,desktop,5.8,4.5,0.62,0.0,0,72.0,True,2025-10-13,0,1,0,0
3195,8,работает полный день,12,False,1,средний,desktop,6.2,4.2,0.6,0.0,0,48.0,True,2025-10-20,0,1,0,0
3195,9,работает полный день,12,False,1,средний,desktop,6.0,,0.74,0.0,0,60.0,True,2025-10-27,0,1,0,0
3195,10,работает полный день,12,False,1,средний,desktop,6.2,4.2,0.69,0.0,0,67.0,True,2025-11-03,0,1,0,0
3195,11,работает полный день,12,False,1,средний,desktop,5.8,4.4,0.57,0.0,0,55.0,True,2025-11-10,0,1,0,0
3195,12,работает полный день,12,False,1,средний,desktop,6.2,4.2,0.55,0.0,0,65.0,True,2025-11-17,0,1,0,0
3196,1,не работает,15,True,1,новичок,mobile,2.1,16.3,0.77,5.0,30,67.0,False,2025-09-01,0,0,1,1
3196,2,не работает,15,True,1,новичок,mobile,13.53221918631468,15.3,0.86,2.0,6,89.0,False,2025-09-08,0,0,1,1
3196,3,не работает,15,True,1,новичок,mobile,7.9,4.7,0.25,2.0,6,28.0,True,2025-09-15,1,0,1,1
3196,4,не работает,15,True,1,новичок,mobile,6.3,9.4,0.67,1.0,4,66.0,True,2025-09-22,0,0,1,1
3196,5,не работает,15,True,1,новичок,mobile,5.1,11.4,0.73,1.0,7,60.0,True,2025-09-29,0,0,1,1
3196,6,не работает,15,True,1,новичок,mobile,5.5,10.7,0.63,1.0,5,51.0,True,2025-10-06,0,0,1,1
3196,7,не работает,15,True,1,новичок,mobile,5.2,11.2,,4.0,12,67.0,True,2025-10-13,0,0,1,1
3196,8,не работает,15,True,1,новичок,mobile,6.7,8.7,0.63,4.0,24,65.0,True,2025-10-20,0,0,1,1
3196,9,не работает,15,True,1,новичок,mobile,5.2,11.3,0.71,1.0,3,66.0,True,2025-10-27,0,0,1,1
3196,10,не работает,15,True,1,новичок,mobile,6.7,8.8,0.71,3.0,15,84.0,True,2025-11-03,0,0,1,1
3196,11,не работает,15,True,1,новичок,mobile,5.6,10.6,0.55,1.0,4,60.0,True,2025-11-10,0,0,1,1
3196,12,не работает,15,True,1,новичок,mobile,5.5,10.8,0.61,5.0,35,69.0,True,2025-11-17,0,0,1,1
3197,1,не работает,8,False,3,новичок,tablet,2.2,8.6,0.91,,7,97.0,False,2025-09-01,0,0,1,0
3197,2,не работает,8,False,3,новичок,tablet,2.4,8.4,0.78,1.0,3,78.0,False,2025-09-08,0,0,1,0
3197,3,не работает,8,False,3,новичок,tablet,8.8,2.0,0.15,0.0,0,15.0,True,2025-09-15,1,0,1,0
3197,4,не работает,8,False,3,новичок,tablet,7.0,4.4,0.54,0.0,0,55.0,True,2025-09-22,0,0,1,0
3197,5,не работает,8,False,3,новичок,tablet,5.5,5.7,0.61,0.0,0,63.0,True,2025-09-29,0,0,1,0
3197,6,не работает,8,False,3,новичок,tablet,5.7,5.6,0.63,0.0,0,68.0,True,2025-10-06,0,0,1,0
3197,7,не работает,8,False,3,новичок,tablet,6.6,4.8,0.62,0.0,0,55.0,True,2025-10-13,0,0,1,0
3197,8,не работает,8,False,3,новичок,tablet,5.8,5.5,0.6,0.0,0,72.0,True,2025-10-20,0,0,1,0
3197,9,не работает,8,False,3,новичок,tablet,7.0,4.4,0.58,0.0,0,68.0,True,2025-10-27,0,0,1,0
3197,10,не работает,8,False,3,новичок,tablet,5.6,5.6,0.7,0.0,0,68.0,True,2025-11-03,0,0,1,0
3197,11,не работает,8,False,3,новичок,tablet,5.7,5.6,0.74,0.0,0,77.0,True,2025-11-10,0,0,1,0
3197,12,не работает,8,False,3,новичок,tablet,6.9,4.5,0.62,0.0,0,60.0,True,2025-11-17,0,0,1,0
3198,1,работает неполный день,8,False,3,базовый,desktop,3.3,5.6,0.82,2.0,8,67.0,True,2025-09-01,0,0,0,0
3198,2,работает неполный день,8,False,3,базовый,desktop,2.4,6.2,0.95,0.0,0,83.0,True,2025-09-08,0,0,0,0
3198,3,работает неполный день,8,False,3,базовый,desktop,8.7,1.5,0.26,0.0,0,29.0,True,2025-09-15,1,0,0,0
3198,4,работает неполный день,8,False,3,базовый,desktop,6.1,3.8,0.67,0.0,0,63.0,True,2025-09-22,0,0,0,0
3198,5,работает неполный день,8,False,3,базовый,desktop,6.2,3.7,0.73,0.0,0,81.0,True,2025-09-29,0,0,0,0
3198,6,работает неполный день,8,False,3,базовый,desktop,6.6,3.4,0.62,0.0,0,50.0,True,2025-10-06,0,0,0,0
3198,7,работает неполный день,8,False,3,базовый,desktop,6.7,3.4,0.0975240601888131,0.0,0,66.0,True,2025-10-13,0,0,0,0
3198,8,работает неполный день,8,False,3,базовый,desktop,6.6,3.4,0.74,0.0,0,77.0,True,2025-10-20,0,0,0,0
3198,9,работает неполный день,8,False,3,базовый,desktop,5.4,4.2,0.66,0.0,0,62.0,True,2025-10-27,0,0,0,0
3198,10,работает неполный день,8,False,3,базовый,desktop,5.7,4.0,0.63,0.0,0,55.0,True,2025-11-03,0,0,0,0
3198,11,работает неполный день,8,False,3,базовый,desktop,5.5,4.2,0.63,0.0,0,58.0,True,2025-11-10,0,0,0,0
3198,12,работает неполный день,8,False,3,базовый,desktop,6.1,3.8,0.57,0.0,0,95.0,True,2025-11-17,0,0,0,0
3199,1,работает полный день,15,False,1,новичок,desktop,2.8,8.3,,0.0,0,67.0,False,2025-09-01,0,1,1,0
3199,2,работает полный день,15,False,1,новичок,desktop,2.2,48.441415366349354,0.78,,0,86.0,False,2025-09-08,0,1,1,0
3199,3,работает полный день,15,False,1,новичок,desktop,8.4,1.3,0.15,0.0,0,16.0,True,2025-09-15,1,1,1,0
3199,4,работает полный день,15,False,1,новичок,desktop,7.4,4.1,0.64,0.0,0,55.0,True,2025-09-22,0,1,1,0
3199,5,работает полный день,15,False,1,новичок,desktop,6.3,5.1,0.61,0.0,0,71.0,True,2025-09-29,0,1,1,0
3199,6,работает полный день,15,False,1,новичок,desktop,6.3,5.2,0.67,0.0,0,64.0,True,2025-10-06,0,1,1,0
3199,7,работает полный день,15,False,1,новичок,desktop,6.2,5.2,,0.0,0,63.0,True,2025-10-13,0,1,1,0
3199,8,работает полный день,15,False,1,новичок,desktop,7.0,4.5,0.66,0.0,0,69.0,True,2025-10-20,0,1,1,0
3199,9,работает полный день,15,False,1,новичок,desktop,5.4,6.0,0.7,0.0,0,80.0,True,2025-10-27,0,1,1,0
3199,10,работает полный день,15,False,1,новичок,desktop,5.9,5.5,0.63,0.0,0,61.0,True,2025-11-03,0,1,1,0
3199,11,работает полный день,15,False,1,новичок,desktop,6.1,5.3,0.56,0.0,0,44.0,True,2025-11-10,0,1,1,0
3199,12,работает полный день,15,False,1,новичок,desktop,5.5,5.9,0.73,0.0,0,61.0,True,2025-11-17,0,1,1,0
3200,1,работает полный день,15,True,10,базовый,tablet,3.3,7.9,,7.0,42,69.0,False,2025-09-01,0,1,0,1
3200,2,работает полный день,15,True,10,базовый,tablet,2.4,8.6,0.82,1.0,6,94.0,False,2025-09-08,0,1,0,1
3200,3,работает полный день,15,True,10,базовый,tablet,7.7,2.7,0.19,0.0,0,21.0,False,2025-09-15,1,1,0,1
3200,4,работает полный день,15,True,10,базовый,tablet,6.7,4.8,0.63,3.0,21,70.0,False,2025-09-22,0,1,0,1
3200,5,работает полный день,15,True,10,базовый,tablet,5.9,5.5,0.61,2.0,12,53.0,False,2025-09-29,0,1,0,1
3200,6,работает полный день,15,True,10,базовый,tablet,6.7,4.7,0.67,63.0,189,56.0,False,2025-10-06,0,1,0,1
3200,7,работает полный день,15,True,10,базовый,tablet,5.0,6.3,0.62,1.0,3,71.0,False,2025-10-13,0,1,0,1
3200,8,работает полный день,15,True,10,базовый,tablet,6.8,4.7,0.75,2.0,10,78.0,False,2025-10-20,0,1,0,1
3200,9,работает полный день,15,True,10,базовый,tablet,5.1,6.2,0.75,2.0,6,80.0,False,2025-10-27,0,1,0,1
3200,10,работает полный день,15,True,10,базовый,tablet,13.481513044291082,27.93135125189712,0.65,2.0,10,60.0,False,2025-11-03,0,1,0,1
3200,11,работает полный день,15,True,10,базовый,tablet,5.5,5.9,0.67,1.0,5,64.0,True,2025-11-10,0,1,0,1
3200,12,работает полный день,15,True,10,базовый,tablet,5.6,5.8,0.66,3.0,15,58.0,True,2025-11-17,0,1,0,1
3201,1,не работает,12,False,1,новичок,desktop,2.2,13.0,0.94,2.0,8,88.0,True,2025-09-01,0,0,1,0
3201,2,не работает,12,False,1,новичок,desktop,2.9,12.0,0.9,3.0,12,74.0,True,2025-09-08,0,0,1,0
3201,3,не работает,12,False,1,новичок,desktop,7.8,3.9,0.15,0.0,0,12.0,True,2025-09-15,1,0,1,0
3201,4,не работает,12,False,1,новичок,desktop,6.4,7.4,0.67,0.0,0,59.0,True,2025-09-22,0,0,1,0
3201,5,не работает,12,False,1,новичок,desktop,5.6,8.4,0.58,0.0,0,66.0,True,2025-09-29,0,0,1,0
3201,6,не работает,12,False,1,новичок,desktop,6.2,,0.58,0.0,0,49.0,True,2025-10-06,0,0,1,0
3201,7,не работает,12,False,1,новичок,desktop,5.6,8.4,0.58,0.0,0,57.0,True,2025-10-13,0,0,1,0
3201,8,не работает,12,False,1,новичок,desktop,6.3,7.5,0.55,0.0,0,58.0,True,2025-10-20,0,0,1,0
3201,9,не работает,12,False,1,новичок,desktop,5.3,8.8,0.71,0.0,0,65.0,True,2025-10-27,0,0,1,0
3201,10,не работает,12,False,1,новичок,desktop,6.8,6.9,,0.0,0,75.0,True,2025-11-03,0,0,1,0
3201,11,не работает,12,False,1,новичок,desktop,6.5,7.3,0.59,0.0,0,48.0,True,2025-11-10,0,0,1,0
3201,12,не работает,12,False,1,новичок,desktop,5.9,8.0,0.59,0.0,0,50.0,True,2025-11-17,0,0,1,0
3202,1,работает полный день,8,False,3,новичок,desktop,2.4,4.6,0.84,1.0,4,92.0,False,2025-09-01,0,1,1,0
3202,2,работает полный день,8,False,3,новичок,desktop,2.6,4.5,0.85,1.0,5,83.0,False,2025-09-08,0,1,1,0
3202,3,работает полный день,8,False,3,новичок,desktop,9.0,0.6,0.15,0.0,0,14.0,True,2025-09-15,1,1,1,0
3202,4,работает полный день,8,False,3,новичок,desktop,7.0,2.4,0.53,0.0,0,57.0,True,2025-09-22,0,1,1,0
3202,5,работает полный день,8,False,3,новичок,desktop,5.0,3.4,0.7,0.0,0,72.0,True,2025-09-29,0,1,1,0
3202,6,работает полный день,8,False,3,новичок,desktop,6.0,2.9,0.71,0.0,0,59.0,True,2025-10-06,0,1,1,0
3202,7,работает полный день,8,False,3,новичок,desktop,5.5,3.1,0.74,0.0,0,84.0,True,2025-10-13,0,1,1,0
3202,8,работает полный день,8,False,3,новичок,desktop,6.5,2.7,0.61,0.0,0,63.0,True,2025-10-20,0,1,1,0
3202,9,работает полный день,8,False,3,новичок,desktop,6.4,2.7,0.62,46.0,138,72.0,True,2025-10-27,0,1,1,0
3202,10,работает полный день,8,False,3,новичок,desktop,6.0,2.9,0.64,0.0,0,65.0,True,2025-11-03,0,1,1,0
3202,11,работает полный день,8,False,3,новичок,desktop,5.4,3.2,0.63,0.0,0,66.0,True,2025-11-10,0,1,1,0
3202,12,работает полный день,8,False,3,новичок,desktop,6.7,2.6,0.010516631020501222,0.0,0,69.0,True,2025-11-17,0,1,1,0
3203,1,студент,20,False,10,новичок,desktop,3.0,19.8,0.9,4.0,20,100.0,False,2025-09-01,0,0,1,1
3203,2,студент,20,False,10,новичок,desktop,2.2,21.6,0.79,4.0,24,83.0,False,2025-09-08,0,0,1,1
3203,3,студент,20,False,10,новичок,desktop,7.9,6.4,0.15,5.0,15,13.0,True,2025-09-15,1,0,1,1
3203,4,студент,20,False,10,новичок,desktop,6.9,11.2,0.56,0.0,0,47.0,True,2025-09-22,0,0,1,1
3203,5,студент,20,False,10,новичок,desktop,6.3,12.6,0.72,3.0,12,58.0,True,2025-09-29,0,0,1,1
3203,6,студент,20,False,10,новичок,desktop,6.8,11.4,0.57,1.0,3,68.0,True,2025-10-06,0,0,1,1
3203,7,студент,20,False,10,новичок,desktop,5.3,14.8,0.63,1.0,7,74.0,True,2025-10-13,0,0,1,1
3203,8,студент,20,False,10,новичок,desktop,5.7,14.0,0.56,2.0,8,60.0,True,2025-10-20,0,0,1,1
3203,9,студент,20,False,10,новичок,desktop,5.1,15.2,0.72,1.0,6,63.0,True,2025-10-27,0,0,1,1
3203,10,студент,20,False,10,новичок,desktop,5.3,14.7,0.61,2.0,10,63.0,True,2025-11-03,0,0,1,1
3203,11,студент,20,False,10,новичок,desktop,6.0,13.3,0.63,1.0,5,66.0,True,2025-11-10,0,0,1,1
3203,12,студент,20,False,10,новичок,desktop,6.2,12.7,0.56,2.0,14,45.0,True,2025-11-17,0,0,1,1
3204,1,работает полный день,15,True,1,новичок,mobile,2.2,8.8,0.76,1.0,5,64.0,False,2025-09-01,0,1,1,1
3204,2,работает полный день,15,True,1,новичок,mobile,2.2,8.8,0.95,1.0,3,76.0,False,2025-09-08,0,1,1,1
3204,3,работает полный день,15,True,1,новичок,mobile,7.5,2.8,0.15,2.0,10,16.0,True,2025-09-15,1,1,1,1
3204,4,работает полный день,15,True,1,новичок,mobile,6.5,5.0,0.54,1.0,6,45.0,True,2025-09-22,0,1,1,1
3204,5,работает полный день,15,True,1,новичок,mobile,6.0,5.4,0.56,2.0,14,53.0,True,2025-09-29,0,1,1,1
